target,sample_type,timepoints,model,search,scale,apply_pls,n_components,is_baseline,target_group,r2,r2_ci95_low,r2_ci95_high,rmse,rmse_ci95_low,rmse_ci95_high,mae,mae_ci95_low,mae_ci95_high,mape,pearson_r,pearson_p,n_test,spectral_preproc
h20_perc,SERUM,None,XGBoost,grid,True,False,,False,body_composition,-0.06030347288545257,-0.3163151124189862,0.15626802030299508,8.52365163618634,5.516270250544069,11.319418117970038,5.6471648835580135,3.852909649012144,7.847667546142714,12.335514062313269,0.2986012632657978,0.05475263046974225,42,none
h20_perc,SERUM,[1],Dummy (mean),none,True,False,,True,body_composition,-0.06018923176134372,-1.019382207156249,-0.00011808218463475465,5.018202783698663,3.7411960966497904,6.3977013414663135,4.15863709463281,3.0528132503234797,5.324929397364414,7.117377112836172,,,25,
h20_perc,SERUM,[1],Ridge,none,True,False,,True,body_composition,-0.05661576261625889,-1.0068530807390283,0.0023252678472963696,5.009738479164865,3.731168632209754,6.390930748264132,4.148730290422464,3.04019975331146,5.315885170613462,7.101696286604908,0.45719323991360944,0.02157661370250826,25,
h20_perc,SERUM,[1],PLS (3 comp),none,True,False,,True,body_composition,0.4048496205118899,0.038486418017531145,0.5344607701625225,3.759844381549624,2.5314914154703825,4.891499939254906,2.9076045439771416,2.044706415067045,3.935876547127667,5.07476773483544,0.6605041753990963,0.0003262767806135027,25,
h20_perc,SERUM,[1],Random Forest,grid,True,True,10.0,False,body_composition,0.1290139857120952,-0.5218885396444983,0.2899136900125656,4.548436158065777,3.177890730417664,5.748019688150809,3.635258591834315,2.623381882823768,4.743696125742764,6.299859522071685,0.37238063599990867,0.06678057379741008,25,none
h20_perc,SERUM,[1],Random Forest,grid,True,False,,False,body_composition,0.2656539324529551,-0.2947841652811901,0.47214579723594574,4.176446277644029,3.115656103433094,5.115183466032297,3.3051830867525998,2.325312110043015,4.252025765373331,5.736110975693252,0.5243870415928121,0.007125142407485177,25,none
h20_perc,SERUM,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-0.3017620879147995,-2.4527756139508057,0.44589963207022315,5.560608537607513,3.7548388112311173,7.095784331578428,4.18333080566852,2.770672937624266,5.57965258121046,7.150303070619761,0.38536037177324034,0.05712177492934633,25,none
h20_perc,SERUM,[1],MLP Regressor,grid,True,False,,False,body_composition,-2.0033812680226517,-9.255734455148415,-0.12792681774026632,8.446207496910267,5.962216278566612,10.697556111002003,6.439435554959665,4.463404357979388,8.611199479856985,10.4736848863225,0.4257724226883996,0.03383289428572311,25,none
h20_perc,SERUM,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.17523244684225303,-2.5695841841307185,0.3939753011558779,5.283459701277144,4.498826358893927,6.182846045172661,4.76012869382108,3.9735201945038985,5.732718840064733,7.8354502106427555,0.4867232565125465,0.013612116912364103,25,none
h20_perc,SERUM,[1],Decision Tree,grid,True,False,,False,body_composition,-0.4082094637613185,-2.651702854662793,0.5111155668639016,5.783492036396757,3.485708030020157,7.558625640433673,4.119935373136497,2.579448789022206,5.707150463198015,6.92127185346777,0.30668718061804257,0.13592637996669718,25,none
h20_perc,SERUM,[1],XGBoost,grid,True,True,10.0,False,body_composition,-0.0728371064326736,-0.9909970366230019,0.14680467688528417,5.0480471847848385,3.6138550277458146,6.398218074615144,4.0224854092279205,2.9448036600586693,5.246349948540701,6.98378501847409,0.20837824090843904,0.3175144046583552,25,none
h20_perc,SERUM,[1],XGBoost,grid,True,False,,False,body_composition,0.2670634395091218,-0.3586248478068241,0.46547245953732586,4.1724362078509385,3.1291428305733846,5.099192052926021,3.476488934982533,2.589909357064687,4.397412277223618,5.962285918560446,0.5753886193792139,0.00261873989400858,25,none
h20_perc,URINE,None,Dummy (mean),none,True,False,,True,body_composition,-0.011559677991566764,-0.12005182624521997,-2.8413243623121097e-05,8.245418504138119,5.147397055386432,10.990015310094327,5.8487281837298495,4.251338927651861,7.710371910413018,9.698018972779748,,,43,
h20_perc,URINE,None,Ridge,none,True,False,,True,body_composition,-0.014641125625079576,-0.13079649147777808,0.001859697555883874,8.257967692168553,5.187014613633156,11.0114358524588,5.858027964078551,4.260767262459727,7.71796998904638,9.71170842821575,-0.06530928099278831,0.6773465610016229,43,
h20_perc,URINE,None,PLS (3 comp),none,True,False,,True,body_composition,-0.061593540292829596,-0.28813288127528397,0.06012112247703813,8.446875292733468,5.335700837793477,11.10192443697215,6.083299383121997,4.428010250277315,7.885024416134347,10.055786549538821,0.033678649676251865,0.8302361407789625,43,
h20_perc,URINE,None,Random Forest,grid,True,True,10.0,False,body_composition,-0.03701544687084768,-0.2612569377913335,0.049394815368002505,8.34852133875106,5.486314021806364,10.83109124036088,5.975132181347338,4.315821253790557,7.724751827372149,9.971293005569413,0.048793084862225146,0.75601762590891,43,none
h20_perc,URINE,None,Random Forest,grid,True,False,,False,body_composition,-0.07979694985855845,-0.30860069804111545,0.05511545743775682,8.518987813949048,5.2032800640167185,11.257423730172142,5.967772276816223,4.3013610881217685,7.858602704547261,9.883289979291602,-0.057956408737089744,0.7120104716321773,43,none
h20_perc,URINE,None,MLP Regressor,grid,True,True,10.0,False,body_composition,-0.2512463381065655,-0.6245447289684841,-0.014635744887952664,9.170401671561564,5.801799607490125,12.26335511552548,6.578056665341132,4.976647174394004,8.475449094685112,10.50526444136234,0.16232859815672798,0.2983347708483284,43,none
h20_perc,URINE,None,MLP Regressor,grid,True,False,,False,body_composition,-0.8970751505560361,-2.5665287410248525,-0.2753895450396029,11.291697017115231,7.647245820289161,14.774627184182645,8.168742145369785,6.125253829478057,10.457551695998246,13.210598556014544,0.23693855169813346,0.12606544293755814,43,none
h20_perc,URINE,None,Decision Tree,grid,True,True,10.0,False,body_composition,-0.23576548914847417,-0.6275531019348062,-0.04717447892855939,9.11349543007186,5.986735047006603,11.843054589913237,6.456902653946063,4.695555711520532,8.400015907404203,10.890869127484468,-0.023638584068773023,0.8804002682725992,43,none
h20_perc,URINE,None,Decision Tree,grid,True,False,,False,body_composition,-0.47146866353301875,-0.8200369678019482,-0.04959125047303378,9.944717662458403,5.549282824813268,13.858910019152905,6.212222819297148,4.212781118617347,8.689154881670612,10.11094567146406,0.053769415174322724,0.732013972301118,43,none
h20_perc,URINE,None,XGBoost,grid,True,True,10.0,False,body_composition,-0.011777573587150592,-0.14591183761540197,0.03858492229513415,8.246306510883404,5.1298962758594895,10.960412261966834,5.881494441709865,4.267322178071193,7.598369570519721,9.731707394311409,0.053033489195629266,0.7355485128248918,43,none
h20_perc,URINE,None,XGBoost,grid,True,False,,False,body_composition,-0.05535855421804481,-0.19566569476649048,0.02504588003290592,8.422033530848948,5.165393436207565,11.367289658064003,5.849948461626213,4.15040578318164,7.748540093637791,9.672086926565884,-0.1208871081423369,0.44000236141442944,43,none
h20_perc,URINE,[1],Dummy (mean),none,True,False,,True,body_composition,-0.06005275232731355,-0.3574945212089258,-0.00020601571752847954,6.857314272815139,4.573974911571788,8.986438229759344,5.019035061871918,3.40575892679277,6.973341431944743,9.744888145617468,,,24,
h20_perc,URINE,[1],Ridge,none,True,False,,True,body_composition,-0.0647354277831369,-0.3645236474790071,-0.0036923581632891476,6.872443328407643,4.582948328421671,9.014170473047791,5.032497894819161,3.416515002944023,6.993992007371264,9.771133760974179,-0.3881340775017874,0.060903341685293974,24,
h20_perc,URINE,[1],PLS (3 comp),none,True,False,,True,body_composition,-0.16433654911772266,-0.5523223709950045,0.06432356930694244,7.1867010563994045,4.735543157585179,9.474518567816668,5.365281891050727,3.7341803221228425,7.44399201858287,10.403574653592628,0.10082240727975034,0.6392434677013585,24,
h20_perc,URINE,[1],Random Forest,grid,True,True,10.0,False,body_composition,-0.10798042267851637,-0.4622925341582367,0.07754570466590151,7.010618880979822,4.750624188542566,9.032277100042496,5.4054723548855135,3.8594580186244496,7.122958947373452,10.386721298180358,0.03690387209165313,0.8640681905745288,24,none
h20_perc,URINE,[1],Random Forest,grid,True,False,,False,body_composition,-0.14837030307578547,-0.4879074476802692,0.0688382296910015,7.137256278740076,4.585485269509323,9.454349729860523,5.121399306540447,3.516694910542981,7.184766441843175,9.986164155736978,-0.013898396633933186,0.9486071083425162,24,none
h20_perc,URINE,[1],MLP Regressor,grid,True,True,10.0,False,body_composition,-2.369801981853747,-8.850912599348474,-0.3284766233286921,12.226228423039672,7.6436068262498535,17.15025801760374,9.10340896434233,6.406845392009745,12.676441928339903,16.22121740903041,-0.11324781029906768,0.5982757782862831,24,none
h20_perc,URINE,[1],MLP Regressor,grid,True,False,,False,body_composition,-0.3896730545520015,-2.361142872996318,0.3887524745668671,7.8513914942891345,5.051723614169239,10.184215652098485,6.099175457483878,4.168110773288568,8.186176337461747,10.891659567363515,0.3717479629673184,0.07366362678462966,24,none
h20_perc,URINE,[1],Decision Tree,grid,True,True,10.0,False,body_composition,-0.5161709401559103,-1.2747341160989338,-0.050999084956319655,8.200954436189003,5.574646651098539,10.522109105268182,6.04071157992107,4.171902182512784,8.424439558166446,11.554904681552928,-0.069834567240765,0.7457482248388911,24,none
h20_perc,URINE,[1],Decision Tree,grid,True,False,,False,body_composition,-0.4010038530709925,-1.0781472489456247,0.10615407956402859,7.883334953856546,5.234550214781575,10.258375750804333,5.845175088363966,3.95124700973595,7.872261448447114,11.184482009237591,0.06984791198308994,0.7457012037935576,24,none
h20_perc,URINE,[1],XGBoost,grid,True,True,10.0,False,body_composition,-0.03293158562209686,-0.33881980381854226,0.11889955132863567,6.7690246194072206,4.466866061851742,8.814667446917928,5.084216682015399,3.5382584864979667,6.931544101181242,9.81760411192581,0.12930534624505566,0.5470513516682906,24,none
h20_perc,URINE,[1],XGBoost,grid,True,False,,False,body_composition,-0.13697041395441012,-0.5006041418813607,0.020869658619347354,7.101742096709052,4.5547290398720826,9.501323360650712,5.073594924784854,3.41015741208082,7.2321913397370965,9.91698853906785,-0.21407758373600436,0.31514614245970224,24,none
erythrocytes,CAPILAR,None,Dummy (mean),none,True,False,,True,cbc,-0.006374420210892406,-0.10108880673746601,-9.019236161324508e-05,0.8504807556352345,0.20905147023767923,1.3621679038644658,0.3484978194152802,0.16897100629946704,0.5871675819738329,88.37870080070637,,,41,
erythrocytes,CAPILAR,None,Ridge,none,True,False,,True,cbc,-0.0002839753902785791,-0.2022988766377938,0.010553337248456217,0.847903351694791,0.21532395303671706,1.349568905511336,0.3531786572681844,0.1708192650925147,0.5935106310418177,87.38148360892549,0.09005075989940312,0.5755380414656935,41,
erythrocytes,CAPILAR,None,PLS (3 comp),none,True,False,,True,cbc,-0.04001949869621213,-0.40523660787816457,-0.0043459068221163594,0.8645805020447,0.22617506190997275,1.3773856943572518,0.36255494999977833,0.17585169255622762,0.6116777298739018,89.05505683475451,-0.02577048572032574,0.872932265603381,41,
erythrocytes,CAPILAR,None,Random Forest,grid,True,True,10.0,False,cbc,-0.011847820165980405,-0.23193200438397113,0.11461000878992571,0.8527903876357326,0.21639150664151738,1.3748453928738973,0.3508658536585364,0.17476628048780463,0.6054776524390244,89.1264496393067,0.032728824641920756,0.8390255218515732,41,none
erythrocytes,CAPILAR,None,Random Forest,grid,True,False,,False,cbc,0.02557429461315497,-0.13302930319476103,0.2112922749467922,0.8368720478736253,0.19777618565287153,1.337575174378403,0.33734268292682956,0.16136506097561037,0.5753656250000001,86.46248581816558,0.1833405432460737,0.25121404173409706,41,none
erythrocytes,CAPILAR,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.2180426038226173,-2.7987063972546133,-0.1307903555574507,0.9356554159024293,0.3298014651801662,1.449429121353794,0.4554111759680728,0.25915360642635454,0.7526085307984749,93.8741848834538,-0.0654171468834824,0.6844810031036727,41,none
erythrocytes,CAPILAR,None,MLP Regressor,grid,True,False,,False,cbc,-0.04241211279842583,-1.4270782160085167,0.025547212843762816,0.8655744349173334,0.2640781257084081,1.3658877685359574,0.3761205331278484,0.1911698302884263,0.6331962314238153,87.71488582905481,0.12131348216267362,0.44991302243919784,41,none
erythrocytes,CAPILAR,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.09418039402904443,-1.9227271006282411,0.15327221730047755,0.886807098115646,0.32045930491218794,1.4228566931971307,0.42634146341463425,0.2525884146341464,0.6848506097560975,93.13650982159653,0.09475993955151762,0.5556439174028388,41,none
erythrocytes,CAPILAR,None,Decision Tree,grid,True,False,,False,cbc,-0.05850037725691992,-1.4001149192070823,-0.01092557915263185,0.8722283629148795,0.29279584147414306,1.3779149469829997,0.4145121951219513,0.23660060975609773,0.6589786585365852,89.3212032085443,0.040251544260399535,0.802690772263247,41,none
erythrocytes,CAPILAR,None,XGBoost,grid,True,True,10.0,False,cbc,-0.021454832815252622,-0.12051337681843992,0.06494598687315875,0.8568292426125228,0.206341513550932,1.3767527546056393,0.3484099150866997,0.1687747810642894,0.5909802875635101,89.3518254111474,-0.05589837129407052,0.7284959952219544,41,none
erythrocytes,CAPILAR,None,XGBoost,grid,True,False,,False,cbc,0.010733676923913249,-0.09819125131269295,0.11393871969281602,0.8432207958574285,0.20238708498464378,1.3499887041140686,0.34054888562458324,0.16275681280508275,0.5754451651573181,87.44813307817697,0.19603697821841884,0.21930003036308143,41,none
erythrocytes,CAPILAR,[1],Dummy (mean),none,True,False,,True,cbc,-0.006467151548634753,-0.18339958157260483,-0.00015825365072784736,1.1440356175449584,0.29555084904933543,1.8138891042221241,0.5381270903010034,0.22133779264214049,0.9690142140468226,155.2899049667225,,,23,
erythrocytes,CAPILAR,[1],Ridge,none,True,False,,True,cbc,0.0035384561919058477,-0.17247117004266282,0.04707616470816386,1.1383348041103312,0.28955342521699656,1.803195142577555,0.5294936518306662,0.21342001533825422,0.9618844288444163,154.1475759359013,0.1987669989916316,0.36323800309289433,23,
erythrocytes,CAPILAR,[1],PLS (3 comp),none,True,False,,True,cbc,-0.01704059076925324,-0.39848890358860684,0.10312468043156629,1.1500292494212303,0.2918468241873233,1.8073129587482437,0.5560411682640346,0.2453233449916288,0.9948669509189717,153.97387087916798,-0.013827278771599845,0.9500707191978284,23,
erythrocytes,CAPILAR,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.03832133610229649,-0.22448406541665294,0.08286610435472858,1.161998673264499,0.28870237616186684,1.8483222835827382,0.5459318176586494,0.21716885791120125,0.9841890035271766,158.26934333564282,-0.17500793424475836,0.42446674484019326,23,none
erythrocytes,CAPILAR,[1],Random Forest,grid,True,False,,False,cbc,0.012039352999844821,-0.2942122762032947,0.08449675355746496,1.133468789054586,0.2793506198005866,1.783116208524525,0.5370717391304348,0.21762766304347808,0.9625210326086953,152.04541093638582,0.11825737718106569,0.5909866303366327,23,none
erythrocytes,CAPILAR,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-0.12528349884929746,-2.7643995867313844,0.04354184264545328,1.2096806068808172,0.5247459705106662,1.8657483787217928,0.7024859461473266,0.39957172255164736,1.1026731812173016,161.0269821095553,-0.022756540414963864,0.9179127162818523,23,none
erythrocytes,CAPILAR,[1],MLP Regressor,grid,True,False,,False,cbc,-0.04416545565093366,-1.4682651358109022,0.032099804815227506,1.1652641991923733,0.3994909271634291,1.7935599636641228,0.628960569388058,0.3116090262469077,1.042617125256446,153.35915700265613,0.08775058708810103,0.6905284914798574,23,none
erythrocytes,CAPILAR,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.1238851103245806,-0.6109729150064501,-0.07036187690772286,1.2089287388643608,0.34821911144770745,1.894566359320979,0.6126086956521739,0.2896684782608697,1.0390815217391303,161.91557990844294,-0.21496846339787826,0.32460455867711324,23,none
erythrocytes,CAPILAR,[1],Decision Tree,grid,True,False,,False,cbc,0.04107786447747053,-0.613937302634085,0.08093441810781933,1.1166868835365173,0.3365387976299532,1.7379123414420068,0.5697964113181505,0.2603847049689442,0.9682732487922704,148.90637011293379,0.2224123613465921,0.3077201374183093,23,none
erythrocytes,CAPILAR,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.03507306651381703,-0.21663046443028733,0.04444364295662735,1.1601796595071008,0.2943261799758812,1.844452992707524,0.5561621823518174,0.2362090721545013,0.9834976042457249,158.31183305364883,-0.14675901940279695,0.5039970064087936,23,none
erythrocytes,CAPILAR,[1],XGBoost,grid,True,False,,False,cbc,0.0027627480376974933,-0.19951133771210466,0.10837179057969386,1.138777793512899,0.2799899213563415,1.8041970293047762,0.5226198569588039,0.1997271468743034,0.9524216019174326,153.99002880284388,0.10048981639249996,0.6482358111671153,23,none
erythrocytes,PLASMA,None,Dummy (mean),none,True,False,,True,cbc,-0.1032904199694098,-0.5133377842914891,-0.013364247878020602,0.9004013595653371,0.3834480823343072,1.420340252082736,0.46794564716720405,0.28622754491017954,0.7142808229694456,96.16617675630972,,,39,
erythrocytes,PLASMA,None,Ridge,none,True,False,,True,cbc,-0.10356158998602183,-0.5144489347567597,-0.013592144022796692,0.9005120044356033,0.38340739987583816,1.4204648358928627,0.4678949404403032,0.2862087332202308,0.7142308044445005,96.17221922899077,-0.16372575122059996,0.31927838129571884,39,
erythrocytes,PLASMA,None,PLS (3 comp),none,True,False,,True,cbc,-0.1437542169788697,-0.6546223785260412,-0.05288476326118197,0.9167640460808412,0.3883653744207278,1.437268702061733,0.4831163713963963,0.2967107048828034,0.7319833676825872,97.13733800706541,-0.0813017791230385,0.6227008909741457,39,
erythrocytes,PLASMA,None,Random Forest,grid,True,True,10.0,False,cbc,-0.05812209150997916,-0.2684903539356566,0.3151167263393068,0.8817776958711862,0.3404539340781284,1.4211812284639258,0.43297051282051313,0.2570466346153848,0.6860864102564106,96.47164016607019,0.22327433456417542,0.1718441676796884,39,none
erythrocytes,PLASMA,None,Random Forest,grid,True,False,,False,cbc,-0.09373621655191999,-0.5833522784218096,0.15147584001121162,0.8964942636780747,0.3692323485045009,1.4221511459964684,0.45772948717948797,0.27567326923077007,0.7074579166666676,96.3640425624055,0.12452805340755126,0.4500553925291435,39,none
erythrocytes,PLASMA,None,MLP Regressor,grid,True,True,10.0,False,cbc,-1.4874403259003817,-11.513999317189592,-0.43476286428771066,1.3519715537253285,0.9777680748112971,1.7372879236647474,1.0275248338840506,0.7877531706354091,1.2874152293302599,99.16846575878967,-0.07963192009680577,0.6298856949720991,39,none
erythrocytes,PLASMA,None,MLP Regressor,grid,True,False,,False,cbc,-0.2931513850867353,-1.5563543851994128,-0.13088265270211205,0.9748008589134702,0.46967532572236687,1.4915392724130554,0.5492609934839777,0.3527184238207984,0.807249848663911,99.90705769175946,-0.001058028886339297,0.9948996315885115,39,none
erythrocytes,PLASMA,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.0545374300106638,-0.41284264466997356,0.3222074499243182,0.8802828040262657,0.34949251097991507,1.4125088037336289,0.4472969067969069,0.27335862077737066,0.7012944240944239,96.09973539449548,0.2256458543717495,0.1672177996941329,39,none
erythrocytes,PLASMA,None,Decision Tree,grid,True,False,,False,cbc,-0.1422896619291112,-1.1891110246796,-0.006546610601109344,0.9161769087927988,0.4274071762922079,1.4251763854513313,0.5078205128205128,0.3280576923076923,0.754080128205128,96.04026221208699,0.08581251784075844,0.603465734150687,39,none
erythrocytes,PLASMA,None,XGBoost,grid,True,True,10.0,False,cbc,-0.09332693647875612,-0.39820768337097334,0.09226647360392534,0.8963265122750668,0.3664877904196243,1.4260946130074064,0.4529427953866812,0.271725392182668,0.7019773149857154,96.56876087286716,0.13786248453212202,0.402622594989765,39,none
erythrocytes,PLASMA,None,XGBoost,grid,True,False,,False,cbc,-0.11152150478209988,-0.5127586858404226,0.0032375249280872705,0.9037538351260916,0.38360192770255086,1.4256758887096506,0.46478465691590937,0.27668310527312456,0.7100158307368937,96.52716685989253,-0.059317303943972596,0.7198193559014134,39,none
erythrocytes,PLASMA,[1],Dummy (mean),none,True,False,,True,cbc,-0.03962854849521502,-0.35496724096423293,-0.0004196922845219392,1.0716297420835228,0.26609469217796683,1.7093306321905952,0.49325209444021334,0.21159491622239165,0.8447381949733433,138.41582369976737,,,26,
erythrocytes,PLASMA,[1],Ridge,none,True,False,,True,cbc,-0.03963808038647176,-0.35523971064375964,-3.8668750312826115e-05,1.0716346547202384,0.2660361510336094,1.7094049835129794,0.4932542569543509,0.21156197876168262,0.8447165338769793,138.4234431721456,0.10211471659658382,0.619627774929491,26,
erythrocytes,PLASMA,[1],PLS (3 comp),none,True,False,,True,cbc,-0.05326949741978382,-0.6882572408792013,0.06411853179010231,1.078637248676494,0.2952374228503467,1.7216650847249382,0.5198212749218685,0.24930684751783036,0.878064488333884,139.87507355669425,0.11271789435956875,0.5835297939260646,26,
erythrocytes,PLASMA,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.06467564694897776,-0.3545108346134463,0.1274971977493096,1.084461953795876,0.26596921773848264,1.7438294605748452,0.4726384615384608,0.19110447115384674,0.8293926442307679,141.4159706446236,-0.009562459636372742,0.9630216859059387,26,none
erythrocytes,PLASMA,[1],Random Forest,grid,True,False,,False,cbc,-0.004509733778868208,-0.3803420341178178,0.11966056452485724,1.0533743400674331,0.278001161885931,1.6853782830525572,0.4797298076923078,0.20827846153846138,0.8306612499999999,136.85592830130048,0.27146331249924505,0.17976709274938849,26,none
erythrocytes,PLASMA,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-0.8012854879896345,-15.13419353468056,-0.28098408115863627,1.4105774448668822,0.8625725563597979,1.8835959694055755,0.9873140340303086,0.6311417747286749,1.3552572817103041,140.218707461207,-0.12912180728039976,0.529575319697549,26,none
erythrocytes,PLASMA,[1],MLP Regressor,grid,True,False,,False,cbc,-0.4490428558584638,-8.166149420805766,-0.20019283424910642,1.2651623962836078,0.6984736708773859,1.8297364737419681,0.8208723684187021,0.51965585008869,1.1696439448701668,145.59736491709037,-0.08916529463178849,0.6648987660058028,26,none
erythrocytes,PLASMA,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.09877813703763838,-0.6656116537701847,0.27227557830965776,1.1016931898742883,0.29516072760481193,1.7916272814207457,0.5125000000000001,0.24935096153846162,0.8871009615384615,146.57412527909923,-0.021716712556331213,0.9161377370701599,26,none
erythrocytes,PLASMA,[1],Decision Tree,grid,True,False,,False,cbc,0.07497176988870269,-1.9308498714645304,0.21063886527864237,1.0108417094374675,0.3943479279102104,1.5838361757247417,0.5544230769230769,0.2992115384615386,0.873216346153846,128.9199485252947,0.34337383448438363,0.08590189632561618,26,none
erythrocytes,PLASMA,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.050023010065580076,-0.3067681541230063,0.06828120394104964,1.0769736266195127,0.2617160609259763,1.7253660526479586,0.474102260883038,0.1979927434921265,0.8289807673967802,139.72306467695032,-0.013170811375208162,0.9490833950915655,26,none
erythrocytes,PLASMA,[1],XGBoost,grid,True,False,,False,cbc,-0.011496581414689455,-0.42573151123761155,0.10959698485484762,1.0570313542346892,0.28973752725253943,1.690067424953786,0.4902959280747635,0.22027767737095186,0.8402873858121723,137.37411517995065,0.2433341804297084,0.2309749098851901,26,none
erythrocytes,SALIVA,None,Dummy (mean),none,True,False,,True,cbc,-0.0046589755938935,-0.13201882473014442,-2.4637489070167348e-05,0.8668950071666751,0.33730265633313067,1.3941964359189238,0.426906804733728,0.255008727810651,0.6941340236686392,92.1337514526068,,,40,
erythrocytes,SALIVA,None,Ridge,none,True,False,,True,cbc,0.003280927675073042,-0.11315179814817096,0.04289824675068888,0.8634626405489091,0.3383252110198016,1.391215279249771,0.42509139260592,0.25436897520836443,0.6900110470538148,91.98295099467545,0.10599444193189421,0.5150800528596076,40,
erythrocytes,SALIVA,None,PLS (3 comp),none,True,False,,True,cbc,0.006491627830401359,-0.17063206163679112,0.10040061147903558,0.8620707960908863,0.34663718636944957,1.390197226962207,0.4357559459911859,0.2688535724428302,0.6959125519739559,92.15791208175348,0.1130210476207144,0.48744946160724417,40,
erythrocytes,SALIVA,None,Random Forest,grid,True,True,10.0,False,cbc,-0.08118503896793317,-0.40500397549180894,-0.03965804547684946,0.8993053583988069,0.37531828187334076,1.439018598712245,0.46679214960512283,0.2859381024585264,0.7412264626298453,95.25583973262532,-0.2000460933603871,0.215849893534805,40,none
erythrocytes,SALIVA,None,Random Forest,grid,True,False,,False,cbc,-0.01843089758146199,-0.12263308584110726,0.1474592932079463,0.8728165060416476,0.32332669825195237,1.4196654780320141,0.41253874999999984,0.23362399999999953,0.680084625,93.96908292331942,-0.0011969263459447575,0.994151578269032,40,none
erythrocytes,SALIVA,None,MLP Regressor,grid,True,True,10.0,False,cbc,-1.2115144427359144,-8.533312721728814,-0.5112021726769018,1.286180904175051,0.7828331590732169,1.8303052975980953,0.8489468443710084,0.6116948926896396,1.1893498279261492,107.84925242580859,-0.2346587950990827,0.14498089089111854,40,none
erythrocytes,SALIVA,None,MLP Regressor,grid,True,False,,False,cbc,-4.516053946391924,-26.936671757433903,-2.264761302140518,2.031287611426459,1.550465612259977,2.60293053922972,1.5796824950610686,1.2387081623711909,1.9853681997835821,152.60140911571204,-0.3021557498212477,0.05809738702317648,40,none
erythrocytes,SALIVA,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.11871301234397258,-0.9327837402299506,-0.05835130695941847,0.9147796865912579,0.4297974838224367,1.4298204649929667,0.5206250000000001,0.33960000000000007,0.784221875,94.51003104981538,-0.0856196158662876,0.5993738666973517,40,none
erythrocytes,SALIVA,None,Decision Tree,grid,True,False,,False,cbc,-0.2694488166949005,-1.7438400921675645,-0.12148780291145131,0.9744616787853703,0.47918611129672456,1.499670967632625,0.5355494047619048,0.3394356101190477,0.8090083035714286,96.18764430969975,-0.07642506940570008,0.6392741087927197,40,none
erythrocytes,SALIVA,None,XGBoost,grid,True,True,10.0,False,cbc,-0.06370546321979353,-0.3540619487284174,-0.03376422776443768,0.8920061779645952,0.3649495760138096,1.4287039440487428,0.4553695201873779,0.27672241684198384,0.7308911046624182,94.43174980991105,-0.19873031904104996,0.21894751615501662,40,none
erythrocytes,SALIVA,None,XGBoost,grid,True,False,,False,cbc,-0.061049750296739314,-0.21544238076018965,0.015536612688771932,0.890891963147529,0.3545615637569643,1.4343839387098545,0.4471205868721008,0.274715702688694,0.7140381806731223,95.25596340932549,-0.1871961678622575,0.2474154379808541,40,none
erythrocytes,SALIVA,[1],Dummy (mean),none,True,False,,True,cbc,-0.010020237794411857,-0.19128621460990436,-8.407582669949258e-05,1.1104043407696136,0.3387106533671848,1.7425900585265595,0.5536399999999999,0.27761479999999983,0.9261052,144.23531558108994,,,25,
erythrocytes,SALIVA,[1],Ridge,none,True,False,,True,cbc,-0.009777609608370375,-0.20092633796114362,0.002898642233300077,1.1102709614754909,0.3430252924017641,1.7413688748411944,0.5569212008090957,0.2824405958005698,0.9311352963381734,144.1236910710364,0.026134436185439917,0.9013128533774805,25,
erythrocytes,SALIVA,[1],PLS (3 comp),none,True,False,,True,cbc,-0.12019733393443643,-0.5448048016648138,-0.06808754710102988,1.169400782985585,0.40232484744510155,1.8313046183634507,0.6047511916997188,0.31366652638056575,0.9922500271971697,151.70311634669898,-0.2799331333090442,0.175325801938216,25,
erythrocytes,SALIVA,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.06423072402426433,-0.30927894804466477,0.11658632865360688,1.1398140585529728,0.3570205867329286,1.8110138623330179,0.5753929999999996,0.2937004999999992,0.959423424999999,150.8031916785235,-0.11859642672351015,0.5723305149656843,25,none
erythrocytes,SALIVA,[1],Random Forest,grid,True,False,,False,cbc,-0.12053038942561423,-0.3499516689177019,0.0032493975650872203,1.1695746123614907,0.3705787591881981,1.852039394661828,0.587103276548208,0.2902963431128099,0.9721832397967723,153.77025437069173,-0.34511456739014157,0.0911056461116694,25,none
