wavenumber,u_stat,p_value,q_value,auc,n_high,n_low,significant,sample_type
2609.233000506228,5265.0,0.0,0.0,0.8775,75,80,True,SERUM
2607.304520831057,5284.0,0.0,0.0,0.8807,75,80,True,SERUM
2605.376041155886,5290.0,0.0,0.0,0.8817,75,80,True,SERUM
2603.447561480715,5304.0,0.0,0.0,0.884,75,80,True,SERUM
2601.519081805544,5321.0,0.0,0.0,0.8868,75,80,True,SERUM
2599.590602130373,5335.0,0.0,0.0,0.8892,75,80,True,SERUM
2597.662122455202,5347.0,0.0,0.0,0.8912,75,80,True,SERUM
2595.733642780031,5360.0,0.0,0.0,0.8933,75,80,True,SERUM
2593.80516310486,5363.0,0.0,0.0,0.8938,75,80,True,SERUM
2591.876683429689,5370.0,0.0,0.0,0.895,75,80,True,SERUM
2589.948203754519,5375.0,0.0,0.0,0.8958,75,80,True,SERUM
2588.019724079348,5388.0,0.0,0.0,0.898,75,80,True,SERUM
2586.091244404177,5393.0,0.0,0.0,0.8988,75,80,True,SERUM
2584.162764729006,5400.0,0.0,0.0,0.9,75,80,True,SERUM
2582.234285053835,5406.0,0.0,0.0,0.901,75,80,True,SERUM
2580.305805378664,5400.0,0.0,0.0,0.9,75,80,True,SERUM
2578.377325703493,5395.0,0.0,0.0,0.8992,75,80,True,SERUM
2576.448846028322,5399.0,0.0,0.0,0.8998,75,80,True,SERUM
2574.520366353152,5399.0,0.0,0.0,0.8998,75,80,True,SERUM
2572.59188667798,5407.0,0.0,0.0,0.9012,75,80,True,SERUM
2570.663407002809,5413.0,0.0,0.0,0.9022,75,80,True,SERUM
2568.734927327639,5408.0,0.0,0.0,0.9013,75,80,True,SERUM
2566.806447652468,5409.0,0.0,0.0,0.9015,75,80,True,SERUM
2564.877967977297,5411.0,0.0,0.0,0.9018,75,80,True,SERUM
2562.949488302126,5414.0,0.0,0.0,0.9023,75,80,True,SERUM
2561.021008626955,5411.0,0.0,0.0,0.9018,75,80,True,SERUM
2559.092528951784,5412.0,0.0,0.0,0.902,75,80,True,SERUM
2557.164049276613,5412.0,0.0,0.0,0.902,75,80,True,SERUM
2555.235569601442,5416.0,0.0,0.0,0.9027,75,80,True,SERUM
2553.307089926272,5428.0,0.0,0.0,0.9047,75,80,True,SERUM
2551.378610251101,5430.0,0.0,0.0,0.905,75,80,True,SERUM
2549.45013057593,5421.0,0.0,0.0,0.9035,75,80,True,SERUM
2547.521650900759,5423.0,0.0,0.0,0.9038,75,80,True,SERUM
2545.593171225588,5420.0,0.0,0.0,0.9033,75,80,True,SERUM
2543.664691550417,5420.0,0.0,0.0,0.9033,75,80,True,SERUM
2541.736211875246,5426.0,0.0,0.0,0.9043,75,80,True,SERUM
2539.807732200075,5429.0,0.0,0.0,0.9048,75,80,True,SERUM
2537.879252524904,5423.0,0.0,0.0,0.9038,75,80,True,SERUM
2535.950772849733,5418.0,0.0,0.0,0.903,75,80,True,SERUM
2534.022293174562,5414.0,0.0,0.0,0.9023,75,80,True,SERUM
2532.093813499392,5412.0,0.0,0.0,0.902,75,80,True,SERUM
2530.165333824221,5422.0,0.0,0.0,0.9037,75,80,True,SERUM
2528.23685414905,5433.0,0.0,0.0,0.9055,75,80,True,SERUM
2526.308374473879,5436.0,0.0,0.0,0.906,75,80,True,SERUM
2524.379894798708,5432.0,0.0,0.0,0.9053,75,80,True,SERUM
2522.451415123537,5435.0,0.0,0.0,0.9058,75,80,True,SERUM
2520.522935448366,5439.0,0.0,0.0,0.9065,75,80,True,SERUM
2518.594455773195,5439.0,0.0,0.0,0.9065,75,80,True,SERUM
2516.665976098025,5420.0,0.0,0.0,0.9033,75,80,True,SERUM
2514.737496422853,5420.0,0.0,0.0,0.9033,75,80,True,SERUM
2512.809016747683,5419.0,0.0,0.0,0.9032,75,80,True,SERUM
2510.880537072512,5422.0,0.0,0.0,0.9037,75,80,True,SERUM
2508.952057397341,5427.0,0.0,0.0,0.9045,75,80,True,SERUM
