target,sample_type,timepoints,model,search,scale,apply_pls,n_components,is_baseline,target_group,r2,r2_ci95_low,r2_ci95_high,rmse,rmse_ci95_low,rmse_ci95_high,mae,mae_ci95_low,mae_ci95_high,mape,pearson_r,pearson_p,n_test
hematocrit,PLASMA,None,MLP Regressor,grid,True,False,,False,cbc,-0.12600714313904748,-0.7206877655697519,0.20746788304913646,5.848277868278934,2.424294743024239,9.325170856770766,3.05588574066999,1.8138625485702522,4.942834451462273,9.840219429459813,0.10503542026372083,0.5420861064019694,36
hematocrit,PLASMA,None,Decision Tree,grid,True,True,10.0,False,cbc,0.11433178029597679,-0.021680782982545995,0.4713888228136424,5.186721829183954,1.9540285336471093,8.4384130624461,2.5999999999999996,1.5982638888888896,4.258402777777778,8.59213214072107,0.35001070047125127,0.03637989182557683,36
hematocrit,PLASMA,None,Decision Tree,grid,True,False,,False,cbc,-0.1634816674019024,-1.0642354934516791,0.07221314586145132,5.944799318737913,2.462437093109279,9.35419887105307,3.1555489417989415,1.855341187169311,5.038001157407405,9.991196786655028,-0.010226929095665388,0.9527948182477535,36
hematocrit,PLASMA,None,XGBoost,grid,True,True,10.0,False,cbc,-0.0072709045853043275,-0.11928071536183327,0.1942161931980397,5.5313427564021085,2.1292890679412544,8.905179482988908,2.8316562016805014,1.6344698746999105,4.5685974894629595,9.231517869536356,0.04030938558523598,0.815438762819247,36
hematocrit,PLASMA,None,XGBoost,grid,True,False,,False,cbc,-0.0035314939819699465,-0.11143761590788683,0.15039006306699157,5.5210658814056,2.2092958545916317,8.870050808119034,2.9090999179416235,1.7334634796778363,4.665018972290887,9.391428454473493,0.07555324045642263,0.6614240377532475,36
hematocrit,PLASMA,[1],Dummy (mean),none,True,False,,True,cbc,-0.041588243581174744,-0.1944912415161589,-0.0003465091221981853,6.363006490295303,2.442465361665234,10.359425958180923,3.4036862745098015,1.9142568627450978,5.805872549019603,11.814743425635658,,,25
hematocrit,PLASMA,[1],Ridge,none,True,False,,True,cbc,-0.04151044128190007,-0.19442977900863304,-0.00019248369724348443,6.362768840829065,2.4418803088262204,10.359337108378837,3.403230822276346,1.9146735341141106,5.805848661694724,11.813513314626432,-0.00279958709763782,0.9894033902352265,25
hematocrit,PLASMA,[1],PLS (3 comp),none,True,False,,True,cbc,-0.013243076870676385,-0.21624022399415743,0.47328423896800026,6.2758297568697925,1.9378755841066342,10.442951886867164,3.0554037257731768,1.600815251712873,5.629348313629633,11.114303008002784,0.13419002915277184,0.5224960692617249,25
hematocrit,PLASMA,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.09346387192348682,-0.2905829969153201,0.33686473223336905,6.519533943465595,2.0216408332323086,10.788483639749996,3.1329200000000013,1.548819000000001,5.728928999999998,11.418826890794215,-0.08784429724873777,0.6762807063353939,25
hematocrit,PLASMA,[1],Random Forest,grid,True,False,,False,cbc,-0.056989432698648645,-0.22973144357719955,0.22798802961419024,6.40987638598744,2.177862927762328,10.547445461868392,3.1788793133433693,1.5967768851479298,5.724666699853932,11.368919685094857,0.0030546636650806147,0.9884379701292919,25
hematocrit,PLASMA,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-0.8598690005092036,-7.620023700855457,-0.34749969618644727,8.50267363387596,4.478659330450635,12.317570139490488,5.727390796395384,3.541406463971389,8.463636185923757,17.528884193104812,0.013585092963649634,0.9486113730499851,25
hematocrit,PLASMA,[1],MLP Regressor,grid,True,False,,False,cbc,-0.4331176600921036,-3.6917202012884425,-0.09393180609319636,7.463718571094601,3.6838496675106382,11.59107318929976,4.386357582946749,2.6622027825105667,7.213434149784139,14.316732701767043,0.10714279654861777,0.6102203906707723,25
hematocrit,PLASMA,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.20841916965516027,-0.4952818009579269,0.2205358298748755,6.853669131664187,2.247537783266102,11.320961332761211,3.3268428571428568,1.6544097619047622,6.170154523809523,12.040539102614597,-0.14484181954650874,0.48969831730346447,25
hematocrit,PLASMA,[1],Decision Tree,grid,True,False,,False,cbc,-0.12903055239211603,-1.012136285274092,-0.010049156391280609,6.624714685637396,2.7303771041308043,10.618975157502236,3.810261904761905,2.250193333333333,6.45446619047619,12.752175097235858,0.007116499289333826,0.9730676466004758,25
hematocrit,PLASMA,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.05469777292449196,-0.23989862043444293,0.26282068547312176,6.402923986083231,2.2162971220137124,10.530742367545905,3.2232476806640626,1.7529346801757812,5.682705651855468,11.53184515577684,0.010257561695177431,0.9611877255649363,25
hematocrit,PLASMA,[1],XGBoost,grid,True,False,,False,cbc,-0.055070546979073765,-0.2109467113497392,0.21788203293010794,6.404055415925754,2.1450915328528426,10.521110216549921,3.187294464111328,1.6299073432922364,5.734494214630126,11.366392146381116,-0.056242829541498056,0.7894474414182711,25
hematocrit,SALIVA,None,Dummy (mean),none,True,False,,True,cbc,-0.008824816809371416,-0.1311616965071141,-5.3492250204312484e-05,5.460018984609023,2.418768962242284,8.645386442396468,3.0798008534850627,1.9963709103840666,4.7058926031294455,9.565921757972635,,,38
hematocrit,SALIVA,None,Ridge,none,True,False,,True,cbc,0.0006861563424571671,-0.11984642456044983,0.056474129883808774,5.434220119535606,2.4243443938784504,8.623725023484123,3.0286498484044144,1.9586965692925442,4.668161412021837,9.447247433749197,0.08782442447221671,0.6000587496617894,38
hematocrit,SALIVA,None,PLS (3 comp),none,True,False,,True,cbc,-0.036314958359639604,-0.4227131621558781,0.008565175077634577,5.533910838691993,2.7704854353244026,8.652232489165453,3.4171276614501216,2.4211810010924313,5.085295384163491,10.274847442398158,0.05076913044352929,0.7621164709084046,38
hematocrit,SALIVA,None,Random Forest,grid,True,True,10.0,False,cbc,-0.02808714090645048,-0.1844176507912549,0.12364054536627034,5.511898831791806,2.371594019190207,8.781347161390928,2.998559210526311,1.8812279605263076,4.67557236842105,9.462987153956497,0.019245763588343102,0.9086938517683895,38
hematocrit,SALIVA,None,Random Forest,grid,True,False,,False,cbc,-0.05056950581927522,-0.33256886351616405,0.012923420710339058,5.571840419282387,2.510859076217144,8.796613881767136,3.1597340388753477,2.0433195290997443,4.914186161205791,9.761310674437583,-0.04082307157377911,0.8077379531981325,38
hematocrit,SALIVA,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.5637999757895302,-1.87747276303673,-0.39512028436984875,6.797932926357792,3.6228780583987987,10.355429202253143,4.09593855384087,2.832940895375604,6.087629855547884,12.244648295956177,-0.1899854356495178,0.25325900776021126,38
hematocrit,SALIVA,None,MLP Regressor,grid,True,False,,False,cbc,-1.7139254511673623,-12.345951129317461,-0.2962118422433941,8.955404997410113,7.248548449257012,10.55968813837136,7.372344717412578,5.7804776156732744,9.10736758364681,18.259105578795936,0.4112728509495193,0.01031166187337519,38
hematocrit,SALIVA,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.17192702513704616,-0.8812635653358132,-0.07397581545632631,5.884865736517877,2.712140346338711,9.172369291463916,3.3381578947368413,2.095230263157894,5.158453947368418,10.236328568050208,-0.20144203836192517,0.22521768829657807,38
hematocrit,SALIVA,None,Decision Tree,grid,True,False,,False,cbc,-0.2923877147560163,-1.8542537343159233,-0.10714256884644913,6.179917602925412,3.696548680341878,9.040506511027054,4.119736842105263,2.9408223684210535,5.627269736842106,11.781661132489498,-0.12161746948370222,0.467003475959646,38
hematocrit,SALIVA,None,XGBoost,grid,True,True,10.0,False,cbc,-0.02067663679796139,-0.26848065643196634,0.01381420047460549,5.4919978823965785,2.521130645534853,8.644261602094565,3.1162671340139285,1.9977329073454206,4.765678855996382,9.621971409457904,-0.0383063456979952,0.8193883792987162,38
hematocrit,SALIVA,None,XGBoost,grid,True,False,,False,cbc,-0.0066583866484446474,-0.14800237122264515,0.07347167883065736,5.454153195556087,2.407792899479395,8.648341289617434,3.0755454213995685,2.0134870840373793,4.757810382843018,9.561367278943452,0.055740084148198574,0.7395982912732278,38
hematocrit,SALIVA,[1],Dummy (mean),none,True,False,,True,cbc,-0.050779534604452614,-0.22396564670008504,-0.0003346888702009018,6.266916102873052,2.3815356499405045,10.229740933969488,3.3531857031857024,1.9286810411810411,5.868873348873343,11.568392548279483,,,26
hematocrit,SALIVA,[1],Ridge,none,True,False,,True,cbc,-0.04489970010928723,-0.21124978674014577,0.04116996040950641,6.249357651707104,2.35722756555068,10.208972637966172,3.3019440860359857,1.8590904866981113,5.828780016073386,11.44808529494859,0.021906408886271152,0.9154077608416734,26
hematocrit,SALIVA,[1],PLS (3 comp),none,True,False,,True,cbc,-0.09699141890157281,-0.6132058788717718,-0.016370880973749686,6.403238718799198,2.704543986603356,10.262380035398142,3.705606391160764,2.258988383704487,5.975408179626951,12.325748003718855,-0.06000081067998343,0.7709282948251998,26
hematocrit,SALIVA,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.06828253254226735,-0.2578036702176726,0.2691429128224193,6.318895039041481,2.18182120828027,10.357109873841436,3.2530384615384564,1.8343310096153829,5.678385817307684,11.465717041710615,-0.009583831676079915,0.9629390951902964,26
hematocrit,SALIVA,[1],Random Forest,grid,True,False,,False,cbc,-0.0838909964905925,-0.39423530998425926,0.015448808181283472,6.364889703860368,2.49540699694336,10.290894970907813,3.511192307692309,2.0636538461538474,5.843068269230772,11.957055762372256,-0.1088785838295932,0.596494489604658,26
hematocrit,SALIVA,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-0.0792784387310157,-1.9381843433591368,0.08460927809925271,6.35133219567073,3.140311822058841,9.771765199501509,3.99779150235105,2.572631109184935,6.147295460584192,12.579519670403824,0.14743376331684574,0.47230286040769853,26
hematocrit,SALIVA,[1],MLP Regressor,grid,True,False,,False,cbc,-0.4242388396990593,-5.081223260205626,-0.0007037080553526955,7.2960783715539055,4.222747285828861,10.377204039470785,5.034590904750181,3.2555868288472305,7.0844614905665635,14.942089597799427,0.3471554683248854,0.08228094814870503,26
hematocrit,SALIVA,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.07270862988770244,-0.5724020632300344,0.15810184460845175,6.33197169916428,2.3327328345534335,10.295993323192535,3.383336385836386,1.8534857295482308,5.940948107448108,11.62314672944662,0.09398631869663221,0.647899774283522,26
hematocrit,SALIVA,[1],Decision Tree,grid,True,False,,False,cbc,-0.6064446950510765,-2.316338264603207,-0.48940133487076054,7.748737829049306,3.6907764602165516,12.11335674399837,4.780082417582418,3.0021233974358976,7.475304487179488,15.28586103558448,-0.4459306952899934,0.02241266350642317,26
hematocrit,SALIVA,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.025907998782742192,-0.19785663388094765,0.12420374315195011,6.192304238317757,2.2412951854470724,10.132796484231694,3.2489768101618846,1.804299654593834,5.784054145079391,11.316478454160638,0.18670881225208052,0.3610968558060768,26
hematocrit,SALIVA,[1],XGBoost,grid,True,False,,False,cbc,-0.06870332964800241,-0.23673219146941504,0.04891491475207325,6.320139424712741,2.366886935120542,10.312950313882633,3.3214543269230767,1.8536945621783913,5.8282579223926225,11.542597245034083,-0.1882863111116837,0.3569804018891713,26
hematocrit,SERUM,None,Dummy (mean),none,True,False,,True,cbc,-0.006061449749267478,-0.16277650079214603,-3.756161526573551e-05,5.590283788904264,2.4978137645423484,8.855777570793796,3.15747261345853,2.030401017214399,4.927463810641629,9.868938218860418,,,36
hematocrit,SERUM,None,Ridge,none,True,False,,True,cbc,-0.0060674833175007326,-0.16236377291463622,0.000197230344374442,5.590300551949961,2.496140403250272,8.856150232894393,3.156749179099822,2.0302637622816566,4.926733419633149,9.867574968907384,-0.0045733097643193945,0.9788812205855982,36
hematocrit,SERUM,None,PLS (3 comp),none,True,False,,True,cbc,-0.011965015935448298,-0.165227302128467,0.3110139193784096,5.606661683652151,2.226497347249771,9.087737464853463,2.9791254187255323,1.8793277249292093,4.814060410114337,9.635342519655337,0.08387834002836668,0.6267067166658241,36
hematocrit,SERUM,None,Random Forest,grid,True,True,10.0,False,cbc,0.03290719153735566,-0.10069623589229336,0.2645658956206019,5.480947954271283,2.178742986975361,8.834125202960465,2.8871041666666724,1.7557043402777863,4.6592486111111135,9.313164624502065,0.20809228837998292,0.22327105727472263,36
hematocrit,SERUM,None,Random Forest,grid,True,False,,False,cbc,-0.03643514722551,-0.17439712467594148,0.2549308786984824,5.674043583136582,2.2551254924589066,9.175358868830434,2.950111111111104,1.7914022569444383,4.856667187499998,9.565098658215106,0.017694930170380128,0.9184149339959928,36
hematocrit,SERUM,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.4615414636410504,-2.542101794881943,-0.2378306470849308,6.737940500323148,4.036065508971919,10.06980984622121,4.630496731522545,3.3680988425091307,6.649174491954276,13.192597824115449,-0.13908973383433032,0.4184980074106263,36
hematocrit,SERUM,None,MLP Regressor,grid,True,False,,False,cbc,0.06465936653099258,-0.2214979160782743,0.43354139813878767,5.390220135264018,2.2718861593816424,8.671995182637287,2.9190419703128225,1.8903961380402274,4.709533077920041,9.378258517728476,0.29160711822402025,0.08441514890970651,36
hematocrit,SERUM,None,Decision Tree,grid,True,True,10.0,False,cbc,0.054993550290963644,-0.15734973594108953,0.30627317440254703,5.417999835937818,2.2994157500559362,8.686413045311843,2.9444444444444446,1.8382638888888896,4.821527777777778,9.439051024504872,0.3014588863757099,0.07397866393560384,36
hematocrit,SERUM,None,Decision Tree,grid,True,False,,False,cbc,-0.13082731464215258,-0.3377045104887927,0.3806472867000435,5.926792823171253,2.2181027668943565,9.630137116191069,2.9666380070546734,1.6724617228835972,4.927646384479717,9.798658477103075,0.022935896852485496,0.8943705372424524,36
hematocrit,SERUM,None,XGBoost,grid,True,True,10.0,False,cbc,0.015059606702338857,-0.11230662995386499,0.17520114114428972,5.53129187055588,2.3466935275908174,8.863628572757817,2.9634054607815212,1.795896536509196,4.750098587142096,9.45899766496365,0.15196267516861045,0.3762904272407272,36
hematocrit,SERUM,None,XGBoost,grid,True,False,,False,cbc,-0.004019835517810266,-0.12128047089784283,0.16330220147944352,5.584608688705933,2.3435134991781896,8.957391836319372,3.0227734883626303,1.8772134012646147,4.794543595314026,9.64292210887233,0.07301957515533695,0.6721338118250957,36
hematocrit,SERUM,[1],Dummy (mean),none,True,False,,True,cbc,-0.056578623496944314,-0.2470988721738765,-0.0007302502722606756,6.374686066700039,2.4294796380758026,10.381647803404778,3.406571428571431,1.917871428571431,5.834242857142859,11.851469517922023,,,25
hematocrit,SERUM,[1],Ridge,none,True,False,,True,cbc,-0.05669151395243954,-0.24706795729672718,-0.0006361196624401277,6.375026610212923,2.428557919050214,10.382631533578445,3.4060051199193846,1.9165820541901943,5.834249582133509,11.850580059147077,-0.10996490311818005,0.6007884524099634,25
hematocrit,SERUM,[1],PLS (3 comp),none,True,False,,True,cbc,-0.10538308266959295,-0.33794388418016774,0.3893669724332176,6.520250766659835,2.0622189083746236,10.809217263407342,3.2126997746212123,1.769062887794572,5.732109601313746,11.729782940981298,-0.009076879914730551,0.9656524125863669,25
hematocrit,SERUM,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.10299275629005722,-0.3113071294845492,0.27162258371094916,6.513197120519478,2.137616754659699,10.7861545726572,3.201005213675218,1.6898356727661288,5.799952118181823,11.577860475430402,-0.09308184432184932,0.6580948986736724,25
hematocrit,SERUM,[1],Random Forest,grid,True,False,,False,cbc,-0.10367555450340848,-0.30826612816155485,0.2986604847297852,6.515212778054182,2.1114084821532075,10.740659673333644,3.150127398447471,1.6361965157188847,5.6767445964569605,11.505174379181039,-0.04378039965648554,0.8353896043875597,25
hematocrit,SERUM,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-1.003893231934084,-7.716555278301854,-0.4941968668481304,8.779002673577818,4.941863028839647,12.855284766819533,6.237001552918331,4.178471371854906,9.092236589770451,18.857430800331752,0.11309099918751939,0.5904129774316128,25
hematocrit,SERUM,[1],MLP Regressor,grid,True,False,,False,cbc,-1.894889838062225,-10.737406982716047,-1.0416383644573144,10.551735905926565,6.754113606497764,15.153088011778744,7.932516845867863,5.521293899310832,11.220582019340537,22.858970699968488,-0.21325880878839298,0.3060529038992773,25
hematocrit,SERUM,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.2359735904730198,-0.49106381656042675,0.340394634879099,6.8946541762716755,2.1035613210217265,11.483241398878818,3.3731206349206344,1.7561088888888894,6.150014126984124,12.285690074755962,-0.13304945472242272,0.5260692552989197,25
hematocrit,SERUM,[1],Decision Tree,grid,True,False,,False,cbc,0.02497463527391508,-0.6201944563113136,0.24879009337837343,6.1237273895867785,2.3532508185597663,9.897073636457367,3.362422222222223,1.9070938888888886,5.690693888888887,11.533752969317487,0.2936243258928853,0.15427705013729626,25
hematocrit,SERUM,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.0549697432589773,-0.2533377081924759,0.26087153169620103,6.369830766065327,2.1172802421649966,10.50869692585787,3.1735414123535155,1.6963177665710447,5.642591133117675,11.428063631749978,0.02815356927272137,0.8937290478445017,25
hematocrit,SERUM,[1],XGBoost,grid,True,False,,False,cbc,-0.07554838899513916,-0.26543121497335964,0.2534122628372263,6.431656906009922,2.1273249212203185,10.595013740491442,3.164253356933594,1.6856234771728522,5.68520304031372,11.44566132498472,-0.022849716184638387,0.9136678583536288,25
hematocrit,URINE,None,Dummy (mean),none,True,False,,True,cbc,-0.013994965475250254,-0.12302920458484037,-0.00010234638125661836,5.671653041886653,2.436879178868467,9.085375465027333,3.111702127659574,1.930275865665416,5.015489153108051,9.999126077233528,,,34
hematocrit,URINE,None,Ridge,none,True,False,,True,cbc,-0.009253633338688116,-0.12002596252233023,0.010186752432877973,5.65837748306016,2.4177717535093444,9.05752570762388,3.100029424598093,1.9151957679687652,5.005776287827985,9.962739974172893,0.11690853796679479,0.5102466244700381,34
hematocrit,URINE,None,PLS (3 comp),none,True,False,,True,cbc,-0.008967479378477305,-0.22668679510877218,0.04474256083319197,5.65757526553096,2.4135703673937874,9.031400224437771,3.1257042920888543,1.9130704725428584,5.001678081054699,10.011215362969846,0.0895081436044683,0.6146773347646596,34
hematocrit,URINE,None,Random Forest,grid,True,True,10.0,False,cbc,0.0007493931397508646,-0.11757091745686578,0.10475729280549245,5.630266686851832,2.317334521593615,9.038172210871355,3.057786764705886,1.8995294117647126,4.899323897058828,9.871066069063204,0.12072260623443651,0.496446402138779,34
hematocrit,URINE,None,Random Forest,grid,True,False,,False,cbc,-0.018424875649566186,-0.15213030980926942,0.08745524251265875,5.684028612234979,2.3515108876457393,9.135678978907135,3.0244117647058846,1.8255014705882386,4.933140808823532,9.820695992828819,0.025922552390695963,0.8842974525781342,34
hematocrit,URINE,None,MLP Regressor,grid,True,True,10.0,False,cbc,-3.788113316562905,-25.362080399606448,-0.9707074620963893,12.32463215512564,9.531735772292585,14.94700793386598,9.990022731919291,7.606063217359185,12.561723786259007,24.115772771911832,-0.190071054724189,0.2816173641435913,34
hematocrit,URINE,None,MLP Regressor,grid,True,False,,False,cbc,-0.7338689964212612,-2.9938893558005435,-0.5095817646473638,7.416515292565074,4.03140060428943,11.237005853547698,4.885223732288224,3.309102818949748,7.0793747406801195,14.271851339970745,-0.1837230654819938,0.29829513277495945,34
hematocrit,URINE,None,Decision Tree,grid,True,True,10.0,False,cbc,-0.06868405137264233,-0.5558867813805112,0.01033309747678975,5.822592815492356,2.601327910912927,9.265601037914386,3.260305788982261,2.0410990312791797,5.1986181139122305,10.305960478258193,0.017755271424219107,0.9206099997653097,34
hematocrit,URINE,None,Decision Tree,grid,True,False,,False,cbc,-0.2225374441987562,-1.103237009983184,-0.12061782835696189,6.2276305568764405,3.0398940996460513,9.67393569542034,3.7294117647058833,2.3880882352941177,5.673676470588235,11.460528244209051,-0.15959783416249368,0.36727110217363856,34
hematocrit,URINE,None,XGBoost,grid,True,True,10.0,False,cbc,0.0011387213361820914,-0.10677695769523976,0.08276670009886702,5.629169747247727,2.338431249606755,9.044996960262303,3.0153655108283544,1.8298596230675193,4.901377280740176,9.786891988074256,0.18753590870317227,0.28820406556885164,34
hematocrit,URINE,None,XGBoost,grid,True,False,,False,cbc,0.000717509623791357,-0.11207160694558953,0.0766340444805045,5.630356509797452,2.3122504280255924,9.044298080395853,2.9986049427705654,1.7909908659317917,4.922282487644869,9.736546958587972,0.13906397123030634,0.4328244416423858,34
hematocrit,URINE,[1],Dummy (mean),none,True,False,,True,cbc,-0.07940955418379692,-0.43260468505684646,-0.000882518769577353,6.673290268227937,2.2480359075529877,11.022844179060025,3.476783968719454,1.791326979472142,6.255750244379277,12.653888376331713,,,22
hematocrit,URINE,[1],Ridge,none,True,False,,True,cbc,-0.07716018167179262,-0.42521626750600966,0.009392547384805315,6.666333435221081,2.2495109063675374,11.008293770751527,3.4694481524802256,1.793296704823869,6.251519418399572,12.634718385284978,0.1331030216449423,0.5548529767574084,22
hematocrit,URINE,[1],PLS (3 comp),none,True,False,,True,cbc,-0.1188995976279501,-0.682692881625169,0.043110857481270214,6.794264434300694,2.441003268774396,11.171873163801088,3.5657245135647653,1.9269455115149068,6.314446949578752,12.952387917420285,-0.04525916438794725,0.8414846692399293,22
hematocrit,URINE,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.07470183434694566,-0.4618162274696764,0.08949251673534594,6.658721974828821,2.240274893104828,10.995663255117188,3.357125000000008,1.6710431818181843,6.122937784090916,12.399734431233345,0.0890118099866714,0.6936434846774904,22
hematocrit,URINE,[1],Random Forest,grid,True,False,,False,cbc,-0.1355426486274931,-0.6647095548052492,-0.00834021671240037,6.844608494099571,2.417200459722926,11.22838453050243,3.6282045454545444,1.914623011363634,6.403135795454539,13.097539076974101,-0.21691427669652058,0.3322257758844174,22
hematocrit,URINE,[1],MLP Regressor,grid,True,True,10.0,False,cbc,-1.4584116619542082,-15.76515089420258,-0.7431855170551721,10.071036977920489,5.742304400827897,14.864970036038216,7.155923300175491,4.705471648592093,10.768150679902032,21.356507258916643,-0.16159390194732273,0.47248422506238236,22
hematocrit,URINE,[1],MLP Regressor,grid,True,False,,False,cbc,-0.7648932504667101,-8.075830534803332,-0.4093628964082897,8.533085711639954,4.62061876857407,12.698712563118637,6.091709878271473,3.9121775723632886,9.117742235978788,18.663079937825067,-0.08349158414615601,0.7118317022383333,22
hematocrit,URINE,[1],Decision Tree,grid,True,True,10.0,False,cbc,-0.10239851243551623,-0.7017771609863047,0.07203262774839028,6.743978795933451,2.4194641479409023,11.07003635441915,3.665909090909091,2.066875,6.444545454545455,13.098994467619358,0.03586603696216151,0.8740964509198046,22
hematocrit,URINE,[1],Decision Tree,grid,True,False,,False,cbc,-0.1563925860154718,-1.7553372809872492,-0.0521138583660068,6.90716031639368,2.789305496224634,11.179096211825305,3.972727272727272,2.165,6.86778409090909,13.615886411803228,-0.03233826918423931,0.8863984701911132,22
hematocrit,URINE,[1],XGBoost,grid,True,True,10.0,False,cbc,-0.04097036831384404,-0.4227157809015027,0.055872075283540955,6.55339085125513,2.257911240809432,10.805364205173467,3.4889779177579006,1.8953237056732175,6.194076769568702,12.575883426335102,0.3916264361218477,0.07147436277853267,22
hematocrit,URINE,[1],XGBoost,grid,True,False,,False,cbc,-0.09280090606427716,-0.39665865026348357,0.007787302230758084,6.714557698288101,2.2207536137027692,11.11247402445302,3.4346470919522365,1.7128696831789887,6.270656153072011,12.595028701595744,-0.16623872397034462,0.4596745761876145,22
mgv,CAPILAR,None,Dummy (mean),none,True,False,,True,cbc,-0.009741961537825361,-0.5731229884100614,-1.2985996607994845e-05,6.161415367197083,3.4335030205491903,9.289926592079967,4.0630000484574404,2.9663166947989033,5.671654464949121,4.834502959627489,,,41
mgv,CAPILAR,None,Ridge,none,True,False,,True,cbc,-0.0370038994253441,-0.6397885629458165,-0.019783194720042484,6.244037172992826,3.5123338593725006,9.37511603190721,4.154331427021701,3.037425516300525,5.75635199833476,4.938517520465792,-0.4506264612784598,0.003110219486631877,41
mgv,CAPILAR,None,PLS (3 comp),none,True,False,,True,cbc,-0.055075603295560605,-0.8263281531294715,-0.002846703895201485,6.2982091078367715,3.6304405396394683,9.406767702040442,4.239475515743857,3.1035355808870912,5.839645196218049,5.02494792021585,-0.03786456019732935,0.8141794083345767,41
mgv,CAPILAR,None,Random Forest,grid,True,True,10.0,False,cbc,0.09161910527467876,-0.44720702367748566,0.1272501994099116,5.8439875347299255,3.2920808259876613,8.789806737238793,3.8480772804878045,2.785697556402443,5.351182482926825,4.574442672894873,0.460949289873564,0.0024211704641958764,41
mgv,CAPILAR,None,Random Forest,grid,True,False,,False,cbc,0.027872429022841927,-0.5511586098126818,0.06708165965804018,6.045565285669654,3.4011993933548426,9.103478401009552,4.018634696533031,2.9510816551118415,5.488961964117382,4.7769874011053854,0.2036384579794138,0.20159217028003165,41
mgv,CAPILAR,None,MLP Regressor,grid,True,True,10.0,False,cbc,-0.8256954570441037,-4.839666943486152,-0.2570843964839282,8.284941622294046,5.418947200571692,11.026318018662106,5.793272182683964,4.281166901029288,7.489009137637522,6.672338664836626,-0.0871037923864416,0.5881497375769947,41
mgv,CAPILAR,None,MLP Regressor,grid,True,False,,False,cbc,-0.08716677146134155,-1.0302993800561415,0.030626301005968082,6.393274773635908,3.5425001994093663,9.431513101038169,4.292560508684479,3.057978034136983,5.762948825898674,5.069406109290884,-0.013794367067133195,0.931784807536332,41
mgv,CAPILAR,None,Decision Tree,grid,True,True,10.0,False,cbc,0.011865579039808782,-1.2248006512633682,0.18004475372656314,6.095134578392795,3.9746380213901866,8.520735066284637,4.321128048780491,3.3030569207317093,5.604046463414637,5.05836989515235,0.21933509157379827,0.16825205035057852,41
mgv,CAPILAR,None,Decision Tree,grid,True,False,,False,cbc,-0.0590492917994081,-1.5475245857823383,0.10928737799296326,6.310058306444697,4.0246397659205,9.007014357975798,4.484731707317073,3.509375457317073,5.989374329268294,5.224507269414532,0.2394706558397678,0.13155995516549604,41
mgv,CAPILAR,None,XGBoost,grid,True,True,10.0,False,cbc,0.0384528692088304,-0.5010007829608748,0.06553271156896287,6.012575921788434,3.363404327261273,9.078428579850222,3.9394488751667316,2.8725382701743545,5.466862325409682,4.68721202220855,0.34047648313644685,0.029388441043299678,41
mgv,CAPILAR,None,XGBoost,grid,True,False,,False,cbc,-0.005586718321218154,-0.6073814934310742,0.025919737569674913,6.148724712581797,3.4181627876265055,9.253740236655073,4.068955539908061,2.9648441012126656,5.643625309366367,4.836800971920098,0.08126676935797633,0.6134846109339541,41
mgv,CAPILAR,[1],Dummy (mean),none,True,False,,True,cbc,-0.012558398626460132,-0.29080232791093036,-9.70350044474711e-05,3.454438345844623,2.4114093130596115,4.635917175779788,2.686669851887242,1.8502902532250358,3.637231247013851,2.9935376935847353,,,23
mgv,CAPILAR,[1],Ridge,none,True,False,,True,cbc,-0.050023606023793965,-0.369818719366759,0.010674626375101349,3.517765919745327,2.4255541281722803,4.745791012263152,2.6930053972149453,1.8350314798127845,3.677995725376116,3.004757738949757,-0.20003533653112124,0.36012111903377414,23
mgv,CAPILAR,[1],PLS (3 comp),none,True,False,,True,cbc,-0.2143191934579043,-0.8141072914838907,0.1269421249935502,3.7829781729951764,2.458336674311521,5.064922690325245,2.736580522263975,1.7543039527419182,3.848754460346825,3.0755717664788143,-0.11484191754751552,0.6018233866124406,23
mgv,CAPILAR,[1],Random Forest,grid,True,True,10.0,False,cbc,-0.2873874047613669,-0.9072262509694883,0.15178278157981892,3.895130689329495,2.4868965354244015,5.242703468792512,2.8005652173913007,1.8022858695652226,3.994566304347825,3.146576703581817,-0.07817912705682944,0.722912824275254,23
mgv,CAPILAR,[1],Random Forest,grid,True,False,,False,cbc,0.036242760460612033,-0.35037263824566983,0.21539913821481946,3.370165531026881,2.253126027515275,4.5735771730459955,2.552413043478255,1.7435891304347781,3.4967679347826026,2.853656244596264,0.2433968920252827,0.2630851145770591,23
